IndexNumber,Balance,State
UENR25781,0,0
UENR25780,0,0
UENR25779,0,0
UENR25778,0,0
UENR25777,0,0
UENR25776,0,0
UENR25775,0,0
UENR25774,0,0
UENR25773,0,0
UENR25772,0,0
UENR25771,0,0
UENR25770,0,0
UENR25769,0,0
UENR25768,0,0
UENR25767,0,0
UENR25766,0,0
UENR25765,0,0
UENR25764,0,0
UENR25763,0,0
UENR25762,0,0
UENR25761,0,0
UENR25760,0,0
UENR25759,0,0
UENR25758,0,0
UENR25757,0,0
UENR25756,0,0
UENR25755,0,0
UENR25754,0,0
UENR25753,0,0
UENR25752,0,0
UENR25751,0,0
UENR25750,0,0
UENR25749,0,0
UENR25748,0,0
UENR25747,0,0
UENR25746,0,0
UENR25745,0,0
UENR25744,0,0
UENR25743,0,0
UENR25742,0,0
UENR25741,0,0
UENR25740,0,0
UENR25739,0,0
UENR25738,0,0
UENR25737,0,0
UENR25736,0,0
UENR25735,0,0
UENR25734,0,0
UENR25733,0,0
UENR25732,0,0
UENR25731,0,0
UENR25730,0,0
UENR25729,0,0
UENR25728,0,0
UENR25727,0,0
UENR25726,0,0
UENR25725,0,0
UENR25724,0,0
UENR25723,0,0
UENR25722,0,0
UENR25721,0,0
UENR25720,0,0
UENR25719,0,0
UENR25718,0,0
UENR25717,0,0
UENR25716,0,0
UENR25715,0,0
UENR25714,0,0
UENR25713,0,0
UENR25712,0,0
UENR25711,0,0
UENR25710,0,0
UENR25709,0,0
UENR25708,0,0
UENR25707,0,0
UENR25706,0,0
UENR25705,0,0
UENR25704,0,0
UENR25703,0,0
UENR25702,0,0
UENR25701,0,0
UENR25700,0,0
UENR25699,0,0
UENR25698,0,0
UENR25697,0,0
UENR25696,0,0
UENR25695,0,0
UENR25694,0,0
UENR25693,0,0
UENR25692,0,0
UENR25691,0,0
UENR25690,0,0
UENR25689,0,0
UENR25688,0,0
UENR25687,0,0
UENR25686,0,0
UENR25685,0,0
UENR25684,0,0
UENR25683,0,0
UENR25682,0,0
UENR25681,0,0
UENR25680,0,0
UENR25679,0,0
UENR25678,0,0
UENR25677,0,0
UENR25676,0,0
UENR25675,0,0
UENR25674,0,0
UENR25673,0,0
UENR25672,0,0
UENR25671,0,0
UENR25670,0,0
UENR25669,0,0
UENR25668,0,0
UENR25667,0,0
UENR25666,0,0
UENR25665,0,0
UENR25664,0,0
UENR25663,0,0
UENR25662,0,0
UENR25661,0,0
UENR25660,0,0
UENR25659,0,0
UENR25658,0,0
UENR25657,0,0
UENR25656,0,0
UENR25655,0,0
UENR25654,0,0
UENR25653,0,0
UENR25652,0,0
UENR25651,0,0
UENR25650,0,0
UENR25649,0,0
UENR25648,0,0
UENR25647,0,0
UENR25646,0,0
UENR25645,0,0
UENR25644,0,0
UENR25643,0,0
UENR25642,0,0
UENR25641,0,0
UENR25640,0,0
UENR25639,0,0
UENR25638,0,0
UENR25637,0,0
UENR25636,0,0
UENR25635,0,0
UENR25634,0,0
UENR25633,0,0
UENR25632,0,0
UENR25631,0,0
UENR25630,0,0
UENR25629,0,0
UENR25628,0,0
UENR25627,0,0
UENR25626,0,0
UENR25625,0,0
UENR25624,0,0
UENR25623,0,0
UENR25622,0,0
UENR25621,0,0
UENR25620,0,0
UENR25619,0,0
UENR25618,0,0
UENR25617,0,0
UENR25616,0,0
UENR25615,0,0
UENR25614,0,0
UENR25613,0,0
UENR25612,0,0
UENR25611,0,0
UENR25610,0,0
UENR25609,0,0
UENR25608,0,0
UENR25607,0,0
UENR25606,0,0
UENR25605,0,0
UENR25604,0,0
UENR25603,0,0
UENR25602,0,0
UENR25601,0,0
UENR25600,0,0
UENR25599,0,0
UENR25598,0,0
UENR25597,0,0
UENR25596,0,0
UENR25595,0,0
UENR25594,0,0
UENR25593,0,0
UENR25592,0,0
UENR25591,0,0
UENR25590,0,0
UENR25589,0,0
UENR25588,0,0
UENR25587,0,0
UENR25586,0,0
UENR25585,0,0
UENR25584,0,0
UENR25583,0,0
UENR25582,0,0
UENR25581,0,0
UENR25580,0,0
UENR25579,0,0
UENR25578,0,0
UENR25577,0,0
UENR25576,0,0
UENR25575,0,0
UENR25574,0,0
UENR25573,0,0
UENR25572,0,0
UENR25571,0,0
UENR25570,0,0
UENR25569,0,0
UENR25568,0,0
UENR25567,0,0
UENR25566,0,0
UENR25565,0,0
UENR25564,0,0
UENR25563,0,0
UENR25562,0,0
UENR25561,0,0
UENR25560,0,0
UENR25559,0,0
UENR25558,0,0
UENR25557,0,0
UENR25556,0,0
UENR25555,0,0
UENR25554,0,0
UENR25553,0,0
UENR25552,0,0
UENR25551,0,0
UENR25550,0,0
UENR25549,0,0
UENR25548,0,0
UENR25547,0,0
UENR25546,0,0
UENR25545,0,0
UENR25544,0,0
UENR25543,0,0
UENR25542,0,0
UENR25541,0,0
UENR25540,0,0
UENR25539,0,0
UENR25538,0,0
UENR25537,0,0
UENR25536,0,0
UENR25535,0,0
UENR25534,0,0
UENR25533,0,0
UENR25532,0,0
UENR25531,0,0
UENR25530,0,0
UENR25529,0,0
UENR25528,0,0
UENR25527,0,0
UENR25526,0,0
UENR25525,0,0
UENR25524,0,0
UENR25523,0,0
UENR25522,0,0
UENR25521,0,0
UENR25520,0,0
UENR25519,0,0
UENR25518,0,0
UENR25517,0,0
UENR25516,0,0
UENR25515,0,0
UENR25514,0,0
UENR25513,0,0
UENR25512,0,0
UENR25511,0,0
UENR25510,0,0
UENR25509,0,0
UENR25508,0,0
UENR25507,0,0
UENR25506,0,0
UENR25505,0,0
UENR25504,0,0
UENR25503,0,0
UENR25502,0,0
UENR25501,0,0
UENR25500,0,0
UENR25499,0,0
UENR25498,0,0
UENR25497,0,0
UENR25496,0,0
UENR25495,0,0
UENR25494,0,0
UENR25493,0,0
UENR25492,0,0
UENR25491,0,0
UENR25490,0,0
UENR25489,0,0
UENR25488,0,0
UENR25487,0,0
UENR25486,0,0
UENR25485,0,0
UENR25484,0,0
UENR25483,0,0
UENR25482,0,0
UENR25481,0,0
UENR25480,0,0
UENR25479,0,0
UENR25478,0,0
UENR25477,0,0
UENR25476,0,0
UENR25475,0,0
UENR25474,0,0
UENR25473,0,0
UENR25472,0,0
UENR25471,0,0
UENR25470,0,0
UENR25469,0,0
UENR25468,0,0
UENR25467,0,0
UENR25466,0,0
UENR25465,0,0
UENR25464,0,0
UENR25463,0,0
UENR25462,0,0
UENR25461,0,0
UENR25460,0,0
UENR25459,0,0
UENR25458,0,0
UENR25457,0,0
UENR25456,0,0
UENR25455,0,0
UENR25454,0,0
UENR25453,0,0
UENR25452,0,0
UENR25451,0,0
UENR25450,0,0
UENR25449,0,0
UENR25448,0,0
UENR25447,0,0
UENR25446,0,0
UENR25445,0,0
UENR25444,0,0
UENR25443,0,0
UENR25442,0,0
UENR25441,0,0
UENR25440,0,0
UENR25439,0,0
UENR25438,0,0
UENR25437,0,0
UENR25436,0,0
UENR25435,0,0
UENR25434,0,0
UENR25433,0,0
UENR25432,0,0
UENR25431,0,0
UENR25430,0,0
UENR25429,0,0
UENR25428,0,0
UENR25427,0,0
UENR25426,0,0
UENR25425,0,0
UENR25424,0,0
UENR25423,0,0
UENR25422,0,0
UENR25421,0,0
UENR25420,0,0
UENR25419,0,0
UENR25418,0,0
UENR25417,0,0
UENR25416,0,0
UENR25415,0,0
UENR25414,0,0
UENR25413,0,0
UENR25412,0,0
UENR25411,0,0
UENR25410,0,0
UENR25409,0,0
UENR25408,0,0
UENR25407,0,0
UENR25406,0,0
UENR25405,0,0
UENR25404,0,0
UENR25403,0,0
UENR25402,0,0
UENR25401,0,0
UENR25400,0,0
UENR25399,0,0
UENR25398,0,0
UENR25397,0,0
UENR25396,0,0
UENR25395,0,0
UENR25394,0,0
UENR25393,0,0
UENR25392,0,0
UENR25391,0,0
UENR25390,0,0
UENR25389,0,0
UENR25388,0,0
UENR25387,0,0
UENR25386,0,0
UENR25385,0,0
UENR25384,0,0
UENR25383,0,0
UENR25382,0,0
UENR25381,0,0
UENR25380,0,0
UENR25379,0,0
UENR25378,0,0
UENR25377,0,0
UENR25376,0,0
UENR25375,0,0
UENR25374,0,0
UENR25373,0,0
UENR25372,0,0
UENR25371,0,0
UENR25370,0,0
UENR25369,0,0
UENR25368,0,0
UENR25367,0,0
UENR25366,0,0
UENR25365,0,0
UENR25364,0,0
UENR25363,0,0
UENR25362,0,0
UENR25361,0,0
UENR25360,0,0
UENR25359,0,0
UENR25358,0,0
UENR25357,0,0
UENR25356,0,0
UENR25355,0,0
UENR25354,0,0
UENR25353,0,0
UENR25352,0,0
UENR25351,0,0
UENR25350,0,0
UENR25349,0,0
UENR25348,0,0
UENR25347,0,0
UENR25346,0,0
UENR25345,0,0
UENR25344,0,0
UENR25343,0,0
UENR25342,0,0
UENR25341,0,0
UENR25340,0,0
UENR25339,0,0
UENR25338,0,0
UENR25337,0,0
UENR25336,0,0
UENR25335,0,0
UENR25334,0,0
UENR25333,0,0
UENR25332,0,0
UENR25331,0,0
UENR25330,0,0
UENR25329,0,0
UENR25328,0,0
UENR25327,0,0
UENR25326,0,0
UENR25325,0,0
UENR25324,0,0
UENR25323,0,0
UENR25322,0,0
UENR25321,0,0
UENR25320,0,0
UENR25319,0,0
UENR25318,0,0
UENR25317,0,0
UENR25316,0,0
UENR25315,0,0
UENR25314,0,0
UENR25313,0,0
UENR25312,0,0
UENR25311,0,0
UENR25310,0,0
UENR25309,0,0
UENR25308,0,0
UENR25307,0,0
UENR25306,0,0
UENR25305,0,0
UENR25304,0,0
UENR25303,0,0
UENR25302,0,0
UENR25301,0,0
UENR25300,0,0
UENR25299,0,0
UENR25298,0,0
UENR25297,0,0
UENR25296,0,0
UENR25295,0,0
UENR25294,0,0
UENR25293,0,0
UENR25292,0,0
UENR25291,0,0
UENR25290,0,0
UENR25289,0,0
UENR25288,0,0
UENR25287,0,0
UENR25286,0,0
UENR25285,0,0
UENR25284,0,0
UENR25283,0,0
UENR25282,0,0
UENR25281,0,0
UENR25280,0,0
UENR25279,0,0
UENR25278,0,0
UENR25277,0,0
UENR25276,0,0
UENR25275,0,0
UENR25274,0,0
UENR25273,0,0
UENR25272,0,0
UENR25271,0,0
UENR25270,0,0
UENR25269,0,0
UENR25268,0,0
UENR25267,0,0
UENR25266,0,0
UENR25265,0,0
UENR25264,0,0
UENR25263,0,0
UENR25262,0,0
UENR25261,0,0
UENR25260,0,0
UENR25259,0,0
UENR25258,0,0
UENR25257,0,0
UENR25256,0,0
UENR25255,0,0
UENR25254,0,0
UENR25253,0,0
UENR25252,0,0
UENR25251,0,0
UENR25250,0,0
UENR25249,0,0
UENR25248,0,0
UENR25247,0,0
UENR25246,0,0
UENR25245,0,0
UENR25244,0,0
UENR25243,0,0
UENR25242,0,0
UENR25241,0,0
UENR25240,0,0
UENR25239,0,0
UENR25238,0,0
UENR25237,0,0
UENR25236,0,0
UENR25235,0,0
UENR25234,0,0
UENR25233,0,0
UENR25232,0,0
UENR25231,0,0
UENR25230,0,0
UENR25229,0,0
UENR25228,0,0
UENR25227,0,0
UENR25226,0,0
UENR25225,0,0
UENR25224,0,0
UENR25223,0,0
UENR25222,0,0
UENR25221,0,0
UENR25220,0,0
UENR25219,0,0
UENR25218,0,0
UENR25217,0,0
UENR25216,0,0
UENR25215,0,0
UENR25214,0,0
UENR25213,0,0
UENR25212,0,0
UENR25211,0,0
UENR25210,0,0
UENR25209,0,0
UENR25208,0,0
UENR25207,0,0
UENR25206,0,0
UENR25205,0,0
UENR25204,0,0
UENR25203,0,0
UENR25202,0,0
UENR25201,0,0
UENR25200,0,0
UENR25199,0,0
UENR25198,0,0
UENR25197,0,0
UENR25196,0,0
UENR25195,0,0
UENR25194,0,0
UENR25193,0,0
UENR25192,0,0
UENR25191,0,0
UENR25190,0,0
UENR25189,0,0
UENR25188,0,0
UENR25187,0,0
UENR25186,0,0
UENR25185,0,0
UENR25184,0,0
UENR25183,0,0
UENR25182,0,0
UENR25181,0,0
UENR25180,0,0
UENR25179,0,0
UENR25178,0,0
UENR25177,0,0
UENR25176,0,0
UENR25175,0,0
UENR25174,0,0
UENR25173,0,0
UENR25172,0,0
UENR25171,0,0
UENR25170,0,0
UENR25169,0,0
UENR25168,0,0
UENR25167,0,0
UENR25166,0,0
UENR25165,0,0
UENR25164,0,0
UENR25163,0,0
UENR25162,0,0
UENR25161,0,0
UENR25160,0,0
UENR25159,0,0
UENR25158,0,0
UENR25157,0,0
UENR25156,0,0
UENR25155,0,0
UENR25154,0,0
UENR25153,0,0
UENR25152,0,0
UENR25151,0,0
UENR25150,0,0
UENR25149,0,0
UENR25148,0,0
UENR25147,0,0
UENR25146,0,0
UENR25145,0,0
UENR25144,0,0
UENR25143,0,0
UENR25142,0,0
UENR25141,0,0
UENR25140,0,0
UENR25139,0,0
UENR25138,0,0
UENR25137,0,0
UENR25136,0,0
UENR25135,0,0
UENR25134,0,0
UENR25133,0,0
UENR25132,0,0
UENR25131,0,0
UENR25130,0,0
UENR25129,0,0
UENR25128,0,0
UENR25127,0,0
UENR25126,0,0
UENR25125,0,0
UENR25124,0,0
UENR25123,0,0
UENR25122,0,0
UENR25121,0,0
UENR25120,0,0
UENR25119,0,0
UENR25118,0,0
UENR25117,0,0
UENR25116,0,0
UENR25115,0,0
UENR25114,0,0
UENR25113,0,0
UENR25112,0,0
UENR25111,0,0
UENR25110,0,0
UENR25109,0,0
UENR25108,0,0
UENR25107,0,0
UENR25106,0,0
UENR25105,0,0
UENR25104,0,0
UENR25103,0,0
UENR25102,0,0
UENR25101,0,0
UENR25100,0,0
UENR25099,0,0
UENR25098,0,0
UENR25097,0,0
UENR25096,0,0
UENR25095,0,0
UENR25094,0,0
UENR25093,0,0
UENR25092,0,0
UENR25091,0,0
UENR25090,0,0
UENR25089,0,0
UENR25088,0,0
UENR25087,0,0
UENR25086,0,0
UENR25085,0,0
UENR25084,0,0
UENR25083,0,0
UENR25082,0,0
UENR25081,0,0
UENR25080,0,0
UENR25079,0,0
UENR25078,0,0
UENR25077,0,0
UENR25076,0,0
UENR25075,0,0
UENR25074,0,0
UENR25073,0,0
UENR25072,0,0
UENR25071,0,0
UENR25070,0,0
UENR25069,0,0
UENR25068,0,0
UENR25067,0,0
UENR25066,0,0
UENR25065,0,0
UENR25064,0,0
UENR25063,0,0
UENR25062,0,0
UENR25061,0,0
UENR25060,0,0
UENR25059,0,0
UENR25058,0,0
UENR25057,0,0
UENR25056,0,0
UENR25055,0,0
UENR25054,0,0
UENR25053,0,0
UENR25052,0,0
UENR25051,0,0
UENR25050,0,0
UENR25049,0,0
UENR25048,0,0
UENR25047,0,0
UENR25046,0,0
UENR25045,0,0
UENR25044,0,0
UENR25043,0,0
UENR25042,0,0
UENR25041,0,0
UENR25040,0,0
UENR25039,0,0
UENR25038,0,0
UENR25037,0,0
UENR25036,0,0
UENR25035,0,0
UENR25034,0,0
UENR25033,0,0
UENR25032,0,0
UENR25031,0,0
UENR25030,0,0
UENR25029,0,0
UENR25028,0,0
UENR25027,0,0
UENR25026,0,0
UENR25025,0,0
UENR25024,0,0
UENR25023,0,0
UENR25022,0,0
UENR25021,0,0
UENR25020,0,0
UENR25019,0,0
UENR25018,0,0
UENR25017,0,0
UENR25016,0,0
UENR25015,0,0
UENR25014,0,0
UENR25013,0,0
UENR25012,0,0
UENR25011,0,0
UENR25010,0,0
UENR25009,0,0
UENR25008,0,0
UENR25007,0,0
UENR25006,0,0
UENR25005,0,0
UENR25004,0,0
UENR25003,0,0
UENR25002,0,0
UENR25001,0,0
UENR25000,0,0
UENR24999,0,0
UENR24998,0,0
UENR24997,0,0
UENR24996,0,0
UENR24995,0,0
UENR24994,0,0
UENR24993,0,0
UENR24992,0,0
UENR24991,0,0
UENR24990,0,0
UENR24989,0,0
UENR24988,0,0
UENR24987,0,0
UENR24986,0,0
UENR24985,0,0
UENR24984,0,0
UENR24983,0,0
UENR24982,0,0
UENR24981,0,0
UENR24980,0,0
UENR24979,0,0
UENR24978,0,0
UENR24977,0,0
UENR24976,0,0
UENR24975,0,0
UENR24974,0,0
UENR24973,0,0
UENR24972,0,0
UENR24971,0,0
UENR24970,0,0
UENR24969,0,0
UENR24968,0,0
UENR24967,0,0
UENR24966,0,0
UENR24965,0,0
UENR24964,0,0
UENR24963,0,0
UENR24962,0,0
UENR24961,0,0
UENR24960,0,0
UENR24959,0,0
UENR24958,0,0
UENR24957,0,0
UENR24956,0,0
UENR24955,0,0
UENR24954,0,0
UENR24953,0,0
UENR24952,0,0
UENR24951,0,0
UENR24950,0,0
UENR24949,0,0
UENR24948,0,0
UENR24947,0,0
UENR24946,0,0
UENR24945,0,0
UENR24944,0,0
UENR24943,0,0
UENR24942,0,0
UENR24941,0,0
UENR24940,0,0
UENR24939,0,0
UENR24938,0,0
UENR24937,0,0
UENR24936,0,0
UENR24935,0,0
UENR24934,0,0
UENR24933,0,0
UENR24932,0,0
UENR24931,0,0
UENR24930,0,0
UENR24929,0,0
UENR24928,0,0
UENR24927,0,0
UENR24926,0,0
UENR24925,0,0
UENR24924,0,0
UENR24923,0,0
UENR24922,0,0
UENR24921,0,0
UENR24920,0,0
UENR24919,0,0
UENR24918,0,0
UENR24917,0,0
UENR24916,0,0
UENR24915,0,0
UENR24914,0,0
UENR24913,0,0
UENR24912,0,0
UENR24911,0,0
UENR24910,0,0
UENR24909,0,0
UENR24908,0,0
UENR24907,0,0
UENR24906,0,0
UENR24905,0,0
UENR24904,0,0
UENR24903,0,0
UENR24902,0,0
UENR24901,0,0
UENR24900,0,0
UENR24899,0,0
UENR24898,0,0
UENR24897,0,0
UENR24896,0,0
UENR24895,0,0
UENR24894,0,0
UENR24893,0,0
UENR24892,0,0
UENR24891,0,0
UENR24890,0,0
UENR24889,0,0
UENR24888,0,0
UENR24887,0,0
UENR24886,0,0
UENR24885,0,0
UENR24884,0,0
UENR24883,0,0
UENR24882,0,0
UENR24881,0,0
UENR24880,0,0
UENR24879,0,0
UENR24878,0,0
UENR24877,0,0
UENR24876,0,0
UENR24875,0,0
UENR24874,0,0
UENR24873,0,0
UENR24872,0,0
UENR24871,0,0
UENR24870,0,0
UENR24869,0,0
UENR24868,0,0
UENR24867,0,0
UENR24866,0,0
UENR24865,0,0
UENR24864,0,0
UENR24863,0,0
UENR24862,0,0
UENR24861,0,0
UENR24860,0,0
UENR24859,0,0
UENR24858,0,0
UENR24857,0,0
UENR24856,0,0
UENR24855,0,0
UENR24854,0,0
UENR24853,0,0
UENR24852,0,0
UENR24851,0,0
UENR24850,0,0
UENR24849,0,0
UENR24848,0,0
UENR24847,0,0
UENR24846,0,0
UENR24845,0,0
UENR24844,0,0
UENR24843,0,0
UENR24842,0,0
UENR24841,0,0
UENR24840,0,0
UENR24839,0,0
UENR24838,0,0
UENR24837,0,0
UENR24836,0,0
UENR24835,0,0
UENR24834,0,0
UENR24833,0,0
UENR24832,0,0
UENR24831,0,0
UENR24830,0,0
UENR24829,0,0
UENR24828,0,0
UENR24827,0,0
UENR24826,0,0
UENR24825,0,0
UENR24824,0,0
UENR24823,0,0
UENR24822,0,0
UENR24821,0,0
UENR24820,0,0
UENR24819,0,0
UENR24818,0,0
UENR24817,0,0
UENR24816,0,0
UENR24815,0,0
UENR24814,0,0
UENR24813,0,0
UENR24812,0,0
UENR24811,0,0
UENR24810,0,0
UENR24809,0,0
UENR24808,0,0
UENR24807,0,0
UENR24806,0,0
UENR24805,0,0
UENR24804,0,0
UENR24803,0,0
UENR24802,0,0
UENR24801,0,0
UENR24800,0,0
UENR24799,0,0
UENR24798,0,0
UENR24797,0,0
UENR24796,0,0
UENR24795,0,0
UENR24794,0,0
UENR24793,0,0
UENR24792,0,0
UENR24791,0,0
UENR24790,0,0
UENR24789,0,0
UENR24788,0,0
UENR24787,0,0
UENR24786,0,0
UENR24785,0,0
UENR24784,0,0
UENR24783,0,0
UENR24782,0,0
UENR24781,0,0
UENR24780,0,0
UENR24779,0,0
UENR24778,0,0
UENR24777,0,0
UENR24776,0,0
UENR24775,0,0
UENR24774,0,0
UENR24773,0,0
UENR24772,0,0
UENR24771,0,0
UENR24770,0,0
UENR24769,0,0
UENR24768,0,0
UENR24767,0,0
UENR24766,0,0
UENR24765,0,0
UENR24764,0,0
UENR24763,0,0
UENR24762,0,0
UENR24761,0,0
UENR24760,0,0
UENR24759,0,0
UENR24758,0,0
UENR24757,0,0
UENR24756,0,0
UENR24755,0,0
UENR24754,0,0
UENR24753,0,0
UENR24752,0,0
UENR24751,0,0
UENR24750,0,0
UENR24749,0,0
UENR24748,0,0
UENR24747,0,0
UENR24746,0,0
UENR24745,0,0
UENR24744,0,0
UENR24743,0,0
UENR24742,0,0
UENR24741,0,0
UENR24740,0,0
UENR24739,0,0
UENR24738,0,0
UENR24737,0,0
UENR24736,0,0
UENR24735,0,0
UENR24734,0,0
UENR24733,0,0
UENR24732,0,0
UENR24731,0,0
UENR24730,0,0
UENR24729,0,0
UENR24728,0,0
UENR24727,0,0
UENR24726,0,0
UENR24725,0,0
UENR24724,0,0
UENR24723,0,0
UENR24722,0,0
UENR24721,0,0
UENR24720,0,0
UENR24719,0,0
UENR24718,0,0
UENR24717,0,0
UENR24716,0,0
UENR24715,0,0
UENR24714,0,0
UENR24713,0,0
UENR24712,0,0
UENR24711,0,0
UENR24710,0,0
UENR24709,0,0
UENR24708,0,0
UENR24707,0,0
UENR24706,0,0
UENR24705,0,0
UENR24704,0,0
UENR24703,0,0
UENR24702,0,0
UENR24701,0,0
UENR24700,0,0
UENR24699,0,0
UENR24698,0,0
UENR24697,0,0
UENR24696,0,0
UENR24695,0,0
UENR24694,0,0
UENR24693,0,0
UENR24692,0,0
UENR24691,0,0
UENR24690,0,0
UENR24689,0,0
UENR24688,0,0
UENR24687,0,0
UENR24686,0,0
UENR24685,0,0
UENR24684,0,0
UENR24683,0,0
UENR24682,0,0
UENR24681,0,0
UENR24680,0,0
UENR24679,0,0
UENR24678,0,0
UENR24677,0,0
UENR24676,0,0
UENR24675,0,0
UENR24674,0,0
UENR24673,0,0
UENR24672,0,0
UENR24671,0,0
UENR24670,0,0
UENR24669,0,0
UENR24668,0,0
UENR24667,0,0
UENR24666,0,0
UENR24665,0,0
UENR24664,0,0
UENR24663,0,0
UENR24662,0,0
UENR24661,0,0
UENR24660,0,0
UENR24659,0,0
UENR24658,0,0
UENR24657,0,0
UENR24656,0,0
UENR24655,0,0
UENR24654,0,0
UENR24653,0,0
UENR24652,0,0
UENR24651,0,0
UENR24650,0,0
UENR24649,0,0
UENR24648,0,0
UENR24647,0,0
UENR24646,0,0
UENR24645,0,0
UENR24644,0,0
UENR24643,0,0
UENR24642,0,0
UENR24641,0,0
UENR24640,0,0
UENR24639,0,0
UENR24638,0,0
UENR24637,0,0
UENR24636,0,0
UENR24635,0,0
UENR24634,0,0
UENR24633,0,0
UENR24632,0,0
UENR24631,0,0
UENR24630,0,0
UENR24629,0,0
UENR24628,0,0
UENR24627,0,0
UENR24626,0,0
UENR24625,0,0
UENR24624,0,0
UENR24623,0,0
UENR24622,0,0
UENR24621,0,0
UENR24620,0,0
UENR24619,0,0
UENR24618,0,0
UENR24617,0,0
UENR24616,0,0
UENR24615,0,0
UENR24614,0,0
UENR24613,0,0
UENR24612,0,0
UENR24611,0,0
UENR24610,0,0
UENR24609,0,0
UENR24608,0,0
UENR24607,0,0
UENR24606,0,0
UENR24605,0,0
UENR24604,0,0
UENR24603,0,0
UENR24602,0,0
UENR24601,0,0
UENR24600,0,0
UENR24599,0,0
UENR24598,0,0
UENR24597,0,0
UENR24596,0,0
UENR24595,0,0
UENR24594,0,0
UENR24593,0,0
UENR24592,0,0
UENR24591,0,0
UENR24590,0,0
UENR24589,0,0
UENR24588,0,0
UENR24587,0,0
UENR24586,0,0
UENR24585,0,0
UENR24584,0,0
UENR24583,0,0
UENR24582,0,0
UENR24581,0,0
UENR24580,0,0
UENR24579,0,0
UENR24578,0,0
UENR24577,0,0
UENR24576,0,0
UENR24575,0,0
UENR24574,0,0
UENR24573,0,0
UENR24572,0,0
UENR24571,0,0
UENR24570,0,0
UENR24569,0,0
UENR24568,0,0
UENR24567,0,0
UENR24566,0,0
UENR24565,0,0
UENR24564,0,0
UENR24563,0,0
UENR24562,0,0
UENR24561,0,0
UENR24560,0,0
UENR24559,0,0
UENR24558,0,0
UENR24557,0,0
UENR24556,0,0
UENR24555,0,0
UENR24554,0,0
UENR24553,0,0
UENR24552,0,0
UENR24551,0,0
UENR24550,0,0
UENR24549,0,0
UENR24548,0,0
UENR24547,0,0
UENR24546,0,0
UENR24545,0,0
UENR24544,0,0
UENR24543,0,0
UENR24542,0,0
UENR24541,0,0
UENR24540,0,0
UENR24539,0,0
UENR24538,0,0
UENR24537,0,0
UENR24536,0,0
UENR24535,0,0
UENR24534,0,0
UENR24533,0,0
UENR24532,0,0
UENR24531,0,0
UENR24530,0,0
UENR24529,0,0
UENR24528,0,0
UENR24527,0,0
UENR24526,0,0
UENR24525,0,0
UENR24524,0,0
UENR24523,0,0
UENR24522,0,0
UENR24521,0,0
UENR24520,0,0
UENR24519,0,0
UENR24518,0,0
UENR24517,0,0
UENR24516,0,0
UENR24515,0,0
UENR24514,0,0
UENR24513,0,0
UENR24512,0,0
UENR24511,0,0
UENR24510,0,0
UENR24509,0,0
UENR24508,0,0
UENR24507,0,0
UENR24506,0,0
UENR24505,0,0
UENR24504,0,0
UENR24503,0,0
UENR24502,0,0
UENR24501,0,0
UENR24500,0,0
UENR24499,0,0
UENR24498,0,0
UENR24497,0,0
UENR24496,0,0
UENR24495,0,0
UENR24494,0,0
UENR24493,0,0
UENR24492,0,0
UENR24491,0,0
UENR24490,0,0
UENR24489,0,0
UENR24488,0,0
UENR24487,0,0
UENR24486,0,0
UENR24485,0,0
UENR24484,0,0
UENR24483,0,0
UENR24482,0,0
UENR24481,0,0
UENR24480,0,0
UENR24479,0,0
UENR24478,0,0
UENR24477,0,0
UENR24476,0,0
UENR24475,0,0
UENR24474,0,0
UENR24473,0,0
UENR24472,0,0
UENR24471,0,0
UENR24470,0,0
UENR24469,0,0
UENR24468,0,0
UENR24467,0,0
UENR24466,0,0
UENR24465,0,0
UENR24464,0,0
UENR24463,0,0
UENR24462,0,0
UENR24461,0,0
UENR24460,0,0
UENR24459,0,0
UENR24458,0,0
UENR24457,0,0
UENR24456,0,0
UENR24455,0,0
UENR24454,0,0
UENR24453,0,0
UENR24452,0,0
UENR24451,0,0
UENR24450,0,0
UENR24449,0,0
UENR24448,0,0
UENR24447,0,0
UENR24446,0,0
UENR24445,0,0
UENR24444,0,0
UENR24443,0,0
UENR24442,0,0
UENR24441,0,0
UENR24440,0,0
UENR24439,0,0
UENR24438,0,0
UENR24437,0,0
UENR24436,0,0
UENR24435,0,0
UENR24434,0,0
UENR24433,0,0
UENR24432,0,0
UENR24431,0,0
UENR24430,0,0
UENR24429,0,0
UENR24428,0,0
UENR24427,0,0
UENR24426,0,0
UENR24425,0,0
UENR24424,0,0
UENR24423,0,0
UENR24422,0,0
UENR24421,0,0
UENR24420,0,0
UENR24419,0,0
UENR24418,0,0
UENR24417,0,0
UENR24416,0,0
UENR24415,0,0
UENR24414,0,0
UENR24413,0,0
UENR24412,0,0
UENR24411,0,0
UENR24410,0,0
UENR24409,0,0
UENR24408,0,0
UENR24407,0,0
UENR24406,0,0
UENR24405,0,0
UENR24404,0,0
UENR24403,0,0
UENR24402,0,0
UENR24401,0,0
UENR24400,0,0
UENR24399,0,0
UENR24398,0,0
UENR24397,0,0
UENR24396,0,0
UENR24395,0,0
UENR24394,0,0
UENR24393,0,0
UENR24392,0,0
UENR24391,0,0
UENR24390,0,0
UENR24389,0,0
UENR24388,0,0
UENR24387,0,0
UENR24386,0,0
UENR24385,0,0
UENR24384,0,0
